country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","19-03-2026 16:00:00",27.103358,93.679645,OZONE,5,6,6
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","19-03-2026 16:00:00",26.187500,91.744194,PM2.5,13,71,30
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","19-03-2026 16:00:00",16.5150833,80.5181667,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","19-03-2026 16:00:00",16.5150833,80.5181667,CO,NA,NA,NA
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","19-03-2026 16:00:00",14.675886,77.593027,PM2.5,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","19-03-2026 16:00:00",25.5626095,84.663264,CO,38,76,55
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","19-03-2026 16:00:00",25.5626095,84.663264,OZONE,4,11,8
India,Delhi,Delhi,"Alipur, Delhi - DPCC","19-03-2026 16:00:00",28.815329,77.153010,NO2,20,39,27
India,Delhi,Delhi,"Alipur, Delhi - DPCC","19-03-2026 16:00:00",28.815329,77.153010,SO2,5,25,11
India,Delhi,Delhi,"Alipur, Delhi - DPCC","19-03-2026 16:00:00",28.815329,77.153010,CO,22,50,37
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","19-03-2026 16:00:00",28.647622,77.3158090,NO2,44,114,75
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","19-03-2026 16:00:00",28.695381,77.181665,PM10,58,436,131
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","19-03-2026 16:00:00",28.695381,77.181665,OZONE,5,118,39
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","19-03-2026 16:00:00",28.4706914,77.1099364,OZONE,6,120,27
India,Delhi,Delhi,"Bawana, Delhi - DPCC","19-03-2026 16:00:00",28.776200,77.051074,PM2.5,57,307,122
India,Delhi,Delhi,"Bawana, Delhi - DPCC","19-03-2026 16:00:00",28.776200,77.051074,PM10,85,335,136
India,Delhi,Delhi,"Bawana, Delhi - DPCC","19-03-2026 16:00:00",28.776200,77.051074,NO2,12,36,22
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","19-03-2026 16:00:00",25.560083,87.553265,PM10,23,83,40
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","19-03-2026 16:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","19-03-2026 16:00:00",26.0881305,87.93840336,SO2,6,14,9
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","19-03-2026 16:00:00",27.308328,84.531742,PM10,57,149,99
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","19-03-2026 16:00:00",26.63086,84.90051,NH3,3,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","19-03-2026 16:00:00",26.63086,84.90051,CO,16,26,17
India,Bihar,Munger,"Town Hall, Munger - BSPCB","19-03-2026 16:00:00",25.376776,86.471523,NO2,4,5,5
India,Bihar,Munger,"Town Hall, Munger - BSPCB","19-03-2026 16:00:00",25.376776,86.471523,CO,24,31,27
India,Bihar,Munger,"Town Hall, Munger - BSPCB","19-03-2026 16:00:00",25.376776,86.471523,OZONE,9,11,10
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","19-03-2026 16:00:00",26.11442,85.39813,NO2,27,87,41
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","19-03-2026 16:00:00",26.1403345,85.3650192,PM2.5,88,117,102
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","19-03-2026 16:00:00",26.1403345,85.3650192,NH3,1,2,1
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","19-03-2026 16:00:00",26.1403345,85.3650192,OZONE,12,81,52
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","19-03-2026 16:00:00",26.1209,85.3647,NO2,10,24,15
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","19-03-2026 16:00:00",25.592539,85.227158,OZONE,20,89,72
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","19-03-2026 16:00:00",30.751462,76.762879,NO2,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","19-03-2026 16:00:00",30.751462,76.762879,CO,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","19-03-2026 16:00:00",30.719859,76.738637,SO2,6,7,6
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","19-03-2026 16:00:00",21.194815,81.314770,PM10,8,40,18
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","19-03-2026 16:00:00",21.194815,81.314770,OZONE,1,22,13
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","19-03-2026 16:00:00",21.185571,81.343175,PM10,9,30,20
India,Bihar,Patna,"Muradpur, Patna - BSPCB","19-03-2026 16:00:00",25.619651,85.147382,PM10,125,141,134
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","19-03-2026 16:00:00",25.599486,85.113666,NH3,4,4,4
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","19-03-2026 16:00:00",25.599486,85.113666,OZONE,27,37,31
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","19-03-2026 16:00:00",25.366336,87.117468,PM2.5,65,93,74
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","19-03-2026 16:00:00",25.366336,87.117468,NH3,3,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","19-03-2026 16:00:00",25.03280,85.41948,PM2.5,40,120,63
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","19-03-2026 16:00:00",22.1910172,83.5197009,NH3,1,2,2
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","19-03-2026 16:00:00",21.258815,81.578979,PM10,14,114,50
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","19-03-2026 16:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","19-03-2026 16:00:00",21.219665,81.630094,SO2,2,16,7
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","19-03-2026 16:00:00",21.219665,81.630094,CO,18,42,35
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","19-03-2026 16:00:00",21.219665,81.630094,OZONE,2,10,5
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","19-03-2026 16:00:00",21.371751,81.664929,CO,10,10,10
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","19-03-2026 16:00:00",22.06631475,83.33820077,NH3,1,2,2
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","19-03-2026 16:00:00",24.952822,84.002396,SO2,3,5,4
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","19-03-2026 16:00:00",26.2271665,84.3570427,NO2,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","19-03-2026 16:00:00",22.368195,82.746431,PM2.5,23,74,40
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","19-03-2026 16:00:00",22.368195,82.746431,NH3,NA,NA,NA
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","19-03-2026 16:00:00",28.5710274,77.0719006,NO2,43,107,71
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","19-03-2026 16:00:00",28.5710274,77.0719006,CO,42,90,71
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","19-03-2026 16:00:00",28.5627763,77.1180053,PM10,39,229,114
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","19-03-2026 16:00:00",28.5627763,77.1180053,OZONE,3,131,19
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","19-03-2026 16:00:00","28.493624 ","77.201159 ",PM2.5,40,358,141
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","19-03-2026 16:00:00",28.6811736,77.3025234,PM2.5,30,343,178
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","19-03-2026 16:00:00",28.6811736,77.3025234,PM10,62,212,122
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","19-03-2026 16:00:00",28.6811736,77.3025234,NH3,1,14,10
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","19-03-2026 16:00:00",28.6811736,77.3025234,CO,22,121,55
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","19-03-2026 16:00:00",28.542460,77.191651,PM2.5,39,250,89
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","19-03-2026 16:00:00",28.7256504,77.2011573,OZONE,2,500,18
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","19-03-2026 16:00:00",28.5512005,77.2735737,PM10,53,198,123
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","19-03-2026 16:00:00",28.5512005,77.2735737,CO,30,60,51
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","19-03-2026 16:00:00","28.594169 ","77.125100 ",OZONE,1,71,20
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","19-03-2026 16:00:00",28.656756,77.227234,OZONE,3,134,57
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","19-03-2026 16:00:00","28.615828 ","77.271992 ",SO2,52,56,53
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","19-03-2026 16:00:00","28.615828 ","77.271992 ",CO,88,107,101
India,Delhi,Delhi,"DTU, Delhi - CPCB","19-03-2026 16:00:00",28.7500499,77.1112615,NO2,39,66,48
India,Delhi,Delhi,"Pusa, Delhi - DPCC","19-03-2026 16:00:00",28.639652,77.146275,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - IMD","19-03-2026 16:00:00",28.636110,77.173332,CO,83,102,94
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","19-03-2026 16:00:00",28.563262,77.186937,PM10,56,411,123
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","19-03-2026 16:00:00",28.563262,77.186937,NO2,24,80,60
India,Delhi,Delhi,"Rohini, Delhi - DPCC","19-03-2026 16:00:00",28.732528,77.119920,SO2,8,16,11
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","19-03-2026 16:00:00",28.6514781,77.1473105,PM10,66,246,125
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","19-03-2026 16:00:00",28.6514781,77.1473105,SO2,14,18,16
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","19-03-2026 16:00:00",28.5504249,77.2159377,SO2,26,37,29
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","19-03-2026 16:00:00",28.636429,77.201067,PM10,NA,NA,NA
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","19-03-2026 16:00:00",28.636429,77.201067,NH3,7,9,8
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","19-03-2026 16:00:00",28.636429,77.201067,SO2,8,35,24
India,Delhi,Delhi,"Mundka, Delhi - DPCC","19-03-2026 16:00:00",28.684678,77.076574,PM2.5,42,319,133
India,Delhi,Delhi,"Mundka, Delhi - DPCC","19-03-2026 16:00:00",28.684678,77.076574,NO2,90,158,111
India,Delhi,Delhi,"Mundka, Delhi - DPCC","19-03-2026 16:00:00",28.684678,77.076574,OZONE,2,72,15
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","19-03-2026 16:00:00",28.60909,77.0325413,PM10,117,500,194
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","19-03-2026 16:00:00",28.60909,77.0325413,SO2,11,20,14
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","19-03-2026 16:00:00",28.570173,76.933762,OZONE,13,94,49
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","19-03-2026 16:00:00",28.5504249,77.2159377,OZONE,4,33,12
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","19-03-2026 16:00:00",28.710508,77.249485,PM2.5,68,325,154
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","19-03-2026 16:00:00",28.531346,77.190156,SO2,3,13,8
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","19-03-2026 16:00:00",28.621810,77.1944633,PM10,58,180,108
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","19-03-2026 16:00:00",28.672342,77.315260,PM10,54,266,142
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","19-03-2026 16:00:00",28.672342,77.315260,NH3,5,7,6
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","19-03-2026 16:00:00",28.699793,77.165453,NO2,72,113,92
India,Delhi,Delhi,"ITO, Delhi - CPCB","19-03-2026 16:00:00",28.628624,77.241060,NO2,10,101,49
India,Delhi,Delhi,"JNU, Delhi - DPCC","19-03-2026 16:00:00","28.540721 ","77.168544 ",NH3,4,12,7
India,Delhi,Delhi,"JNU, Delhi - DPCC","19-03-2026 16:00:00","28.540721 ","77.168544 ",CO,104,112,110
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","19-03-2026 16:00:00",28.5918245,77.2273074,NO2,15,39,30
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","19-03-2026 16:00:00",28.611281,77.237738,PM2.5,10,180,80
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","19-03-2026 16:00:00",28.567890,77.250515,NO2,43,76,60
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA","19-03-2026 16:00:00",28.57834,77.18400,NO2,8,9,9
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","19-03-2026 16:00:00",28.6573814,77.1585447,OZONE,7,235,19
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","19-03-2026 16:00:00",28.623763,77.287209,NO2,36,101,71
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","19-03-2026 16:00:00",28.623763,77.287209,SO2,11,35,21
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","19-03-2026 16:00:00",23.002657,72.591912,NO2,82,91,86
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","19-03-2026 16:00:00",23.002657,72.591912,CO,15,42,33
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","19-03-2026 16:00:00",23.020509,72.579261,NH3,12,23,16
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","19-03-2026 16:00:00",23.016834,72.625775,NO2,41,133,81
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","19-03-2026 16:00:00",23.107969,72.574648,PM2.5,34,94,54
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","19-03-2026 16:00:00",23.107969,72.574648,NO2,8,92,25
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","19-03-2026 16:00:00",23.107969,72.574648,NH3,6,13,10
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","19-03-2026 16:00:00",22.977134,72.553024,NO2,45,153,82
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","19-03-2026 16:00:00",28.376058,77.315741,PM2.5,23,456,165
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","19-03-2026 16:00:00",28.376058,77.315741,PM10,49,228,128
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","19-03-2026 16:00:00",28.376058,77.315741,NH3,10,10,10
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","19-03-2026 16:00:00",28.376058,77.315741,CO,24,66,39
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","19-03-2026 16:00:00",28.4417,77.3217,PM2.5,118,187,133
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","19-03-2026 16:00:00",28.4417,77.3217,PM10,118,145,124
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","19-03-2026 16:00:00",28.4417,77.3217,NO2,35,39,37
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","19-03-2026 16:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","19-03-2026 16:00:00",28.4417,77.3217,OZONE,6,46,11
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","19-03-2026 16:00:00",29.503664,75.467934,CO,25,40,27
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","19-03-2026 16:00:00",28.422681,77.148944,PM10,52,419,126
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","19-03-2026 16:00:00",28.422681,77.148944,NO2,7,25,14
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","19-03-2026 16:00:00",23.163798,72.677768,PM10,101,500,185
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","19-03-2026 16:00:00",23.243639,72.68994,PM10,77,200,124
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","19-03-2026 16:00:00",23.243639,72.68994,NO2,8,35,18
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","19-03-2026 16:00:00",23.221714,72.654328,NO2,22,46,31
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","19-03-2026 16:00:00",23.221714,72.654328,SO2,1,113,22
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","19-03-2026 16:00:00",23.221714,72.654328,CO,34,46,36
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","19-03-2026 16:00:00",23.593150,72.372792,PM2.5,10,316,84
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","19-03-2026 16:00:00",23.593150,72.372792,NH3,2,6,4
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","19-03-2026 16:00:00",23.593150,72.372792,OZONE,9,20,18
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","19-03-2026 16:00:00",22.410802,73.097923,NO2,12,77,46
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","19-03-2026 16:00:00",23.016834,72.625775,OZONE,3,62,41
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","19-03-2026 16:00:00",23.041137,72.456691,NH3,5,9,7
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","19-03-2026 16:00:00",23.041137,72.456691,SO2,7,31,16
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","19-03-2026 16:00:00",23.023389,72.515201,PM2.5,69,500,126
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","19-03-2026 16:00:00",23.023389,72.515201,PM10,87,500,141
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","19-03-2026 16:00:00",23.023389,72.515201,NO2,2,9,4
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","19-03-2026 16:00:00",21.613267,73.010555,NH3,5,5,5
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","19-03-2026 16:00:00",21.613267,73.010555,OZONE,8,39,26
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","19-03-2026 16:00:00",21.755417,72.139056,PM2.5,NA,NA,NA
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","19-03-2026 16:00:00",21.755417,72.139056,PM10,NA,NA,NA
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","19-03-2026 16:00:00",21.755417,72.139056,SO2,5,11,7
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","19-03-2026 16:00:00",28.3419248,77.319699,NH3,NA,NA,NA
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","19-03-2026 16:00:00",28.806223,76.141105,NH3,7,26,10
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","19-03-2026 16:00:00",28.806223,76.141105,SO2,1,15,4
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","19-03-2026 16:00:00",28.806223,76.141105,CO,8,16,14
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","19-03-2026 16:00:00",28.806223,76.141105,OZONE,1,13,8
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","19-03-2026 16:00:00",28.593883,76.270653,PM2.5,1,383,120
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","19-03-2026 16:00:00",28.593883,76.270653,NO2,9,22,15
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","19-03-2026 16:00:00",28.593883,76.270653,NH3,5,8,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","19-03-2026 16:00:00",28.593883,76.270653,SO2,5,131,99
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","19-03-2026 16:00:00",28.206800,76.799700,PM2.5,67,205,116
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","19-03-2026 16:00:00",22.248853,70.776774,SO2,1,9,5
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","19-03-2026 16:00:00",22.248853,70.776774,OZONE,5,17,14
India,Gujarat,Surat,"Science Center, Surat - SMC","19-03-2026 16:00:00",21.170046,72.795405,CO,66,86,71
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","19-03-2026 16:00:00",22.320153,73.216285,PM10,56,431,118
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","19-03-2026 16:00:00",20.362421,72.918013,OZONE,4,16,12
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","19-03-2026 16:00:00",22.969611,72.643500,NH3,4,9,7
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","19-03-2026 16:00:00",22.969611,72.643500,OZONE,30,44,37
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","19-03-2026 16:00:00",30.379589,76.778328,PM2.5,68,98,84
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","19-03-2026 16:00:00",29.695300,77.002700,NH3,6,7,6
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","19-03-2026 16:00:00",29.695300,77.002700,OZONE,13,52,30
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","19-03-2026 16:00:00",29.966942,76.875879,CO,12,32,23
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","19-03-2026 16:00:00",29.966942,76.875879,OZONE,5,67,23
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","19-03-2026 16:00:00",27.9002,76.9938,NO2,NA,NA,NA
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","19-03-2026 16:00:00",27.9002,76.9938,CO,41,84,76
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","19-03-2026 16:00:00",28.360699,76.936090,PM2.5,NA,NA,NA
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","19-03-2026 16:00:00",28.360699,76.936090,PM10,NA,NA,NA
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","19-03-2026 16:00:00",28.060249,76.113115,PM2.5,100,188,127
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","19-03-2026 16:00:00",28.52123,76.37138,OZONE,38,40,39
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","19-03-2026 16:00:00",29.536400,75.015800,NH3,13,14,13
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","19-03-2026 16:00:00",30.1480566,77.2893471,CO,29,53,50
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","19-03-2026 16:00:00",30.943887,76.801991,PM10,17,142,71
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","19-03-2026 16:00:00",30.943887,76.801991,CO,34,68,53
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","19-03-2026 16:00:00",28.060249,76.113115,OZONE,3,29,8
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","19-03-2026 16:00:00",28.1485564,77.3320667,SO2,NA,NA,NA
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","19-03-2026 16:00:00",28.1485564,77.3320667,CO,16,105,73
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","19-03-2026 16:00:00",28.3153,76.9143,OZONE,1,120,30
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","19-03-2026 16:00:00",29.432304,76.972765,PM10,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","19-03-2026 16:00:00",28.4275,77.1465,CO,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","19-03-2026 16:00:00",29.140560,75.744941,PM2.5,3,159,32
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","19-03-2026 16:00:00",29.140560,75.744941,NH3,10,11,11
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","19-03-2026 16:00:00",29.140560,75.744941,SO2,8,12,11
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","19-03-2026 16:00:00",29.140560,75.744941,OZONE,24,66,49
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","19-03-2026 16:00:00",29.8006,76.4155,PM2.5,35,85,63
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","19-03-2026 16:00:00",13.428828,77.731418,SO2,6,12,9
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","19-03-2026 16:00:00",13.428828,77.731418,OZONE,15,20,16
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","19-03-2026 16:00:00",13.328028,75.797056,PM2.5,7,47,25
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","19-03-2026 16:00:00",15.459706,75.008381,NO2,16,20,19
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","19-03-2026 16:00:00",15.3714823,75.1160168,PM10,41,60,45
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","19-03-2026 16:00:00",15.3714823,75.1160168,NO2,7,11,10
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","19-03-2026 16:00:00",15.3714823,75.1160168,SO2,1,2,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","19-03-2026 16:00:00",15.3714823,75.1160168,CO,8,47,21
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","19-03-2026 16:00:00",17.336318,76.847397,OZONE,13,40,22
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","19-03-2026 16:00:00",15.347630,76.181767,NO2,NA,NA,NA
